"cause","effect"
"HAP1","BRD7"
"HAP1","CBX8"
"HAP1","CDC73"
"HAP1","CRIP1"
"HAP1","MPP3"
"HAP1","MRPS9"
"HAX1","KIAA0513"
"HBEGF","CD44"
"HBEGF","EGFR"
"HBP1","HDAC1"
"HBP1","RB1"
"HBP1","RBL2"
"HBP1","SIN3A"
"HCK","ACTB"
"HCK","ADAM15"
"HCK","BCR"
"HCK","CD2AP"
"HCK","DNM2"
"HCK","HDAC9"
"HCK","KHDRBS1"
"HCK","MAP4K5"
"HCK","PIK3CB"
"HCK","TSG101"
"HCK","UBC"
"HCK","UNC119"
"HCLS1","CSNK2A1"
"HCLS1","QKI"
"HCRTR2","HCRT"
"HDAC1","BCOR"
"HDAC1","CHD1"
"HDAC1","CHD4"
"HDAC1","CTBP1"
"HDAC1","RB1"
"HDAC1","RFC1"
"HDAC1","SAP18"
"HDAC1","SAP30"
"HDAC1","SIN3A"
"HDAC1","SUV39H1"
"HDAC2","CTBP1"
"HDAC2","DDX20"
"HDAC2","SAP30"
"HDAC2","SIN3A"
"HDAC3","BCOR"
"HDAC3","NACC1"
"HDAC3","RBBP4"
"HDAC3","SUV39H1"
"HDAC3","TBL1XR1"
"HDAC5","CBX5"
"HDAC5","CIITA"
"HDAC5","DDX20"
"HDAC6","SIRT2"
"HDAC7","HDAC3"
"HDAC7","YWHAG"
"HDGFRP3","SMURF1"
"HDHD2","DVL1"
"HDHD2","LUC7L2"
"HDHD2","PIP5K1C"
"HECW1","USP7"
"HERC5","CCND1"
"HERPUD1","ARHGDIA"
"HERPUD1","RPA2"
"HERPUD1","USP7"
"HES1","CSNK1E"
"HES1","FHL1"
"HES1","FOXG1"
"HES1","HDAC6"
"HES1","ID1"
"HES1","SIRT1"
"HES1","TLE1"
"HEY2","HDAC1"
"HEY2","SIN3A"
"HEYL","RBPMS"
"HEYL","ZNF512B"
"HGF","FN1"
"HGF","MET"
"HGF","PLAU"
"HGFAC","SPINT2"
"HGS","AKAP8"
"HGS","BEGAIN"
"HGS","DAZAP2"
"HGS","EHMT2"
"HGS","EXOC7"
"HGS","EXOC8"
"HGS","HAP1"
"HGS","KRT19"
"HGS","LYST"
"HGS","MED7"
"HGS","NEDD4"
"HGS","NMI"
"HGS","TSG101"
"HGS","USHBP1"
"HHEX","GATA6"
"HHEX","SOX10"
"HHEX","TLE1"
"HHIP","DHH"
"HHIP","SHH"
"HIF1A","ARNT"
"HIF1A","ARNTL"
"HIF1A","CREBBP"
"HIF1A","HIF3A"
"HIF1A","JUN"
"HIF1A","NCOA1"
"HIF1A","NCOA2"
"HIF1A","PER1"
"HIF1A","TP53"
"HIP1","HTT"
"HIP1","RPS10"
"HIP1R","CLTA"
"HIP1R","DYNLL1"
"HIP1R","HTT"
"HIPK2","CHMP4B"
"HIPK2","DAXX"
"HIPK2","SUMO1"
"HIPK3","MTMR4"
"HIPK3","SIAH1"
"HIPK3","ZYX"
"HIST2H2BE","SAP30"
"HIST2H2BE","TBL1XR1"
"HIST3H3","ASF1A"
"HIST3H3","BRD7"
"HIST3H3","CBX3"
"HIST3H3","CBX5"
"HIST3H3","GTF3C4"
"HIST3H3","NAP1L4"
"HIST3H3","SAP30"
"HIST3H3","SET"
"HK2","PRKCE"
"HK2","SLC2A4"
"HLF","BATF"
"HLF","CREBBP"
"HLF","DBP"
"HMG20A","HPCAL1"
"HMG20B","CCDC85B"
"HMG20B","TACC2"
"HMGA1","ATF2"
"HMGA1","ELF1"
"HMGA1","IRF1"
"HMGA1","POU3F1"
"HMGA1","SP1"
"HMGA1","SRF"
"HMGB1","RB1"
"HMGB1","TLE1"
"HMGB1","TLE2"
"HMGB1","ZFP36"
"HMGB2","SET"
"HMGN1","HMGN2"
"HMGN2","EP300"
"HMOX1","AKT1"
"HMOX2","COPS6"
"HMOX2","EIF3C"
"HMOX2","KIAA1377"
"HMOX2","SNX7"
"HMP19","RIF1"
"HMP19","RPS27"
"HMP19","STX18"
"HMP19","SUPT4H1"
"HMP19","UCHL3"
"HN1L","CSNK1D"
"HNF1A","CDX2"
"HNF1A","CEBPA"
"HNF1A","GATA5"
"HNF1A","HNF1B"
"HNF1A","POU2F1"
"HNF4A","CREBBP"
"HNF4A","HNF1A"
"HNF4A","NCOA1"
"HNF4A","NR2C2"
"HNF4A","NRIP1"
"HNF4A","PNRC2"
"HNF4A","PPARGC1A"
"HNF4A","PPARGC1B"
"HNF4A","SMAD3"
"HNF4A","SP1"
"HNF4A","SUB1"
"HNF4A","TP53"
"HNF4A","UBE2I"
"HNRNPA0","CCT3"
"HNRNPA1","FEN1"
"HNRNPA1","PRMT1"
"HNRNPA1","SAFB"
"HNRNPA1","SUFU"
"HNRNPA1","XRN1"
"HNRNPA2B1","CSNK2A1"
"HNRNPC","CCDC85B"
"HNRNPC","DHX9"
"HNRNPC","RALYL"
"HNRNPC","UBE2I"
"HNRNPD","EXOSC4"
"HNRNPD","SAFB"
"HNRNPD","SYNCRIP"
"HNRNPH1","TCERG1"
"HNRNPH1","YWHAG"
"HNRNPH3","MAPK6"
"HNRNPK","HMGB1"
"HNRNPK","QKI"
"HNRNPM","RBM4B"
"HNRNPM","TCERG1"
"HNRNPM","YWHAG"
"HNRNPR","PRMT1"
"HNRNPU","EP300"
"HNRNPU","GTF2H1"
"HNRNPU","YAP1"
"HNRNPUL1","MARS"
"HNRNPUL1","MED31"
"HOMER1","ABI3"
"HOMER1","DNM3"
"HOMER1","ITPR1"
"HOMER1","RYR1"
"HOMER1","TANC1"
"HOMER1","TRPC1"
"HOMER2","DBN1"
"HOOK2","USP2"
"HOXA10","EP300"
"HOXA10","GMNN"
"HOXA11","MEIS1"
"HOXA13","MEIS2"
"HOXA5","FOXA2"
"HOXA5","MEIS1"
"HOXB1","PAX6"
"HOXB2","MNDA"
"HOXB4","MEIS1"
"HOXB6","KRT15"
"HOXB7","GMNN"
"HOXB7","PKNOX1"
"HOXB9","CREBBP"
"HOXB9","EP300"
"HOXC8","GMNN"
"HOXD10","PBX1"
"HOXD13","MEIS1"
"HOXD4","MEIS1"
"HPCAL4","UBE3A"
"HPS5","HPS6"
"HPS6","MNAT1"
"HR","HDAC1"
"HR","HDAC5"
"HRAS","DGKZ"
"HRAS","GRIN2D"
"HRAS","MAP2K1"
"HRAS","NF1"
"HRAS","PIK3CG"
"HRAS","RABAC1"
"HRAS","RASSF5"
"HRK","C1QBP"
"HSBP1","CCDC53"
"HSD17B10","CHD3"
"HSF1","CREBBP"
"HSF1","GTF2A2"
"HSF1","GTF2B"
"HSF1","HSF2"
"HSF1","SMARCA4"
"HSF1","SUB1"
"HSF1","TAF7"
"HSF1","TAF9"
"HSP90AA1","AHSA1"
"HSP90AA1","AKT1"
"HSP90AA1","CDC37"
"HSP90AA1","CHUK"
"HSP90AA1","CSNK2A2"
"HSP90AA1","EIF2AK3"
"HSP90AA1","FKBP5"
"HSP90AA1","HSPA8"
"HSP90AA1","PDPK1"
"HSP90AA1","PPID"
"HSP90AA1","PTGES3"
"HSP90AA1","QARS"
"HSP90AA1","RPS3A"
"HSP90AA1","SLC2A4"
"HSP90AA1","TBK1"
"HSP90AA1","TERT"
"HSP90AA1","TOMM70A"
"HSP90AB1","IKBKG"
"HSPA1A","AIFM1"
"HSPA1A","CDK9"
"HSPA1A","HSPBP1"
"HSPA1A","IKBKG"
"HSPA1A","PTGES3"
"HSPA1A","YWHAG"
"HSPA4","CDC73"
"HSPA4","HDAC3"
"HSPA4","KPNA2"
"HSPA5","APOB"
"HSPA5","DDX24"
"HSPA5","DNAJC10"
"HSPA5","EIF2AK3"
"HSPA5","ERP29"
"HSPA5","PSME3"
"HSPA5","SIL1"
"HSPA5","TRAF2"
"HSPA5","YWHAB"
"HSPA8","BAG1"
"HSPA8","BAG2"
"HSPA8","BAG3"
"HSPA8","CCT3"
"HSPA8","CITED1"
"HSPA8","CYCS"
"HSPA8","DNAJA3"
"HSPA8","ERH"
"HSPA8","GAK"
"HSPA8","HSPA1A"
"HSPA8","HSPBP1"
"HSPA8","HSPH1"
"HSPA8","PPID"
"HSPA8","UBC"
"HSPA8","YWHAQ"
"HSPA9","YWHAG"
"HSPB1","DAXX"
"HSPB1","MAPKAPK5"
"HSPB1","MED31"
"HSPB2","DMPK"
"HSPB2","RPS6KA5"
"HSPB8","CSNK2A1"
"HSPB8","MAPK3"
"HSPBAP1","TK1"
"HSPBP1","HSPA2"
"HSPD1","CASP3"
"HSPD1","CASP6"
"HSPD1","KRAS"
"HSPG2","ATN1"
"HSPG2","NID1"
"HSPG2","NID2"
"HTATSF1","GTF2F2"
"HTATSF1","POLR2A"
"HTATSF1","SUPT4H1"
"HTR1A","GNAI3"
"HTR1A","S1PR1"
"HTR1A","S1PR3"
"HTR1B","HTR1A"
"HTR1F","CAV1"
"HTR3A","HSPA5"
"HTR6","GNAQ"
"HTRA1","BMP4"
"HTRA1","CDYL"
"HTRA1","COL1A1"
"HTRA1","COL3A1"
"HTRA1","COX5A"
"HTRA1","GOLGA2"
"HTRA2","MAPK14"
"HTRA2","USP7"
"HTT","CHD3"
"HTT","CTBP1"
"HTT","MED31"
"HTT","OPTN"
"HTT","SUMO1"
"HTT","SYMPK"
"HTT","TCERG1"
"IARS","EPRS"
"ICAM1","EGFR"
"ICAM1","EZR"
"ICAM1","IL2RG"
"ICAM2","RDX"
"ICAM3","EZR"
"ICAM3","ITGB2"
"ICAM3","PRKCQ"
"ICAM5","PSEN1"
"ID1","MYF6"
"ID1","MYOG"
"ID1","TCF4"
"ID2","CDK2"
"ID2","ELK3"
"ID2","MYF5"
"ID2","MYF6"
"ID2","MYOG"
"ID2","PAX5"
"ID2","RB1"
"ID2","TCF4"
"ID3","ID4"
"ID3","MYOG"
"IDH3B","ATXN2"
"IFI16","ID2"
"IFI16","ID3"
"IFNAR1","LCK"
"IFNAR1","PIK3R1"
"IFNAR1","PRMT1"
"IFNAR1","PTPRC"
"IFNAR2","IFNAR1"
"IFNAR2","JAK1"
"IFNAR2","TYK2"
"IFNG","TNF"
"IFNGR1","CANX"
"IFNGR1","IFNGR2"
"IFNGR1","JAK1"
"IFNGR1","JAK2"
"IFRD1","HDAC2"
"IFT20","PTPN12"
"IGBP1","MID1"
"IGBP1","MID2"
"IGF1","IDE"
"IGF1","YWHAB"
"IGF1R","GNB2L1"
"IGF1R","GRB10"
"IGF1R","IRS4"
"IGF1R","MDM2"
"IGF1R","PIK3R3"
"IGF1R","PTPN1"
"IGF1R","SOCS1"
"IGF1R","SRC"
"IGF1R","YWHAB"
"IGF1R","YWHAZ"
"IGF2R","CTSD"
"IGF2R","GGA2"
"IGF2R","GGA3"
"IGF2R","PACS1"
"IGF2R","PLAU"
"IGFBP2","KLK2"
"IGFBP4","CTSD"
"IGFBP4","HK3"
"IGFBP4","IGF1"
"IGFBP4","PAPPA"
"IGFBP5","RASSF1"
"IGFBP6","UBQLN4"
"IGSF1","ACVR1"
"IGSF1","HECTD1"
"IGSF21","BTBD2"
"IGSF21","EPB41L3"
"IGSF21","NACA"
"IGSF21","PRMT1"
"IGSF21","PSMD11"
"IGSF21","RPP14"
"IKBKAP","CDKN2B"
"IKBKAP","MAPK8"
"IKBKB","CDC37"
"IKBKB","DDX5"
"IKBKB","KEAP1"
"IKBKB","MAP3K7"
"IKBKB","PEBP1"
"IKBKE","CDC37"
"IKBKE","TANK"
"IKBKG","CDC37"
"IKBKG","RAB11B"
"IKBKG","TRAF3IP2"
"IKBKG","UBE2D3"
"IKBKG","ZFAND5"
"IKZF1","SIN3B"
"IKZF3","IKZF1"
"IL10RA","IL10"
"IL10RA","JAK1"
"IL11","MAGEA11"
"IL11RA","IL11"
"IL12A","EBI3"
"IL13","PIK3R1"
"IL13","VCAM1"
"IL13RA1","DLG4"
"IL15RA","AXL"
"IL15RA","IL2RG"
"IL15RA","TRAF2"
"IL16","CSNK2A1"
"IL18","CASP1"
"IL18","CASP3"
"IL18","IL18BP"
"IL18R1","IL18"
"IL18R1","IL1RAP"
"IL18RAP","CD48"
"IL18RAP","IL18"
"IL1A","HAX1"
"IL1B","ADRB2"
"IL1B","CASP1"
"IL1B","PRTN3"
"IL1R1","IL1RAP"
"IL1R1","IRAK2"
"IL1R1","PIK3R1"
"IL1R1","SIGIRR"
"IL1R2","IL1A"
"IL1R2","IL1B"
"IL1R2","IL1RN"
"IL1RAP","IL1A"
"IL1RAP","IRAK1"
"IL1RAP","PIK3R1"
"IL1RAP","RAC1"
"IL1RAP","SIRPA"
"IL1RL1","TMED1"
"IL1RL2","IL18"
"IL2RA","CD4"
"IL2RA","ICAM1"
"IL2RA","IL2RB"
"IL2RB","CISH"
"IL2RB","EIF3B"
"IL2RB","FYN"
"IL2RB","IL2RG"
"IL2RB","JAK1"
"IL2RB","SHB"
"IL2RB","SYK"
"IL2RG","JAK1"
"IL2RG","JAK3"
"IL2RG","MAPK14"
"IL3","HRAS"
"IL3","PIK3CA"
"IL3","PIK3CD"
"IL31RA","IL6ST"
"IL3RA","JAK2"
"IL4R","CD40"
"IL4R","DOK2"
"IL4R","FES"
"IL4R","GNB2L1"
"IL4R","INPP5D"
"IL4R","IRS1"
"IL4R","JAK2"
"IL4R","JAK3"
"IL6R","SRC"
"IL6R","WWP1"
"IL6ST","PIK3CG"
"IL7R","FYN"
"IL7R","IL2RG"
"IL7R","JAK1"
"IL7R","PTK2B"
"IL8","CTSL1"
"IL8","GNAI2"
"IL8","SDC1"
"IL9R","JAK1"
"ILK","AKT1"
"ILK","LIMS2"
"IMMT","AKTIP"
"IMMT","C10orf88"
"IMMT","CCT5"
"IMMT","CHD3"
"IMMT","CSTF2"
"IMMT","FAM173A"
"IMMT","MRPL44"
"IMMT","NEK2"
"IMMT","PIAS4"
"IMMT","TNNT1"
"IMMT","TUBGCP3"
"INA","STAU1"
"ING1","SAP30"
"ING1","SFN"
"ING2","EP300"
"ING2","SMURF1"
"ING5","EP300"
"ING5","HAP1"
"INHA","FST"
"INHBA","ACVR1"
"INHBA","FSTL3"
"INHBA","IGFBP7"
"INHBB","ACVR1"
"INHBB","ACVR1B"
"INHBB","IGSF1"
"INHBB","INHA"
"INHBB","INHBA"
"INO80B","UIMC1"
"INPP4A","BRD2"
"INPP5D","FGR"
"INPP5D","GRB2"
"INPP5D","HCK"
"INPP5D","PLCG1"
"INPP5D","PLCG2"
"INPP5K","PFDN1"
"INPPL1","ABL1"
"INPPL1","BCAR1"
"INPPL1","EGFR"
"INPPL1","SORBS3"
"INSR","ARHGAP26"
"INSR","CALM1"
"INSR","CALM2"
"INSR","CAV1"
"INSR","CRKL"
"INSR","DOK5"
"INSR","GAB1"
"INSR","GNB2L1"
"INSR","GRB10"
"INSR","GRB14"
"INSR","KHDRBS1"
"INSR","KRT27"
"INSR","MAPK3"
"INSR","PRKCD"
"INSR","PTPN12"
"INSR","RAF1"
"INSR","SOCS6"
"INSR","SYNCRIP"
"INSR","VAV1"
"INSRR","INSR"
"INSRR","KRT27"
"IPO11","UBE2E3"
"IPO5","ARHGEF1"
"IPO5","NUP214"
"IPO5","RPL5"
"IPO8","KPNB1"
"IQGAP1","APC"
"IQGAP1","CTNNB1"
"IQGAP2","RHOG"
"IRAK1","AKT1"
"IRAK1","DKK3"
"IRAK1","ECH1"
"IRAK1","EEA1"
"IRAK1","HRAS"
"IRAK1","HSP90AA1"
"IRAK1","IRAK1BP1"
"IRAK1","IRAK2"
"IRAK1","IRAK4"
"IRAK1","MAP3K7"
"IRAK1","MAPK8"
"IRAK1","MDFIC"
"IRAK1","NELL1"
"IRAK1","PARVG"
"IRAK1","PELI3"
"IRAK1","RIPK2"
"IRAK1","S100A10"
"IRAK1","SUMO1"
"IRAK1","TIFA"
"IRAK1","TOLLIP"
"IRAK1","TRAF4"
"IRAK1","TRAF6"
"IRAK2","BCL2A1"
"IRAK2","SMURF1"
"IRF1","HMGA1"
"IRF1","IRF8"
"IRF2","IRF8"
"IRF3","PIAS4"
"IRF4","BCL6"
"IRF4","SPIB"
"IRF7","IRF3"
"IRF7","PIAS4"
"IRF8","IRF1"
"IRF8","IRF2"
"IRF8","SPI1"
"IRF8","ZBTB17"
"IRS1","ATP2A2"
"IRS1","MAPK8"
"IRS1","PHIP"
"IRS1","PIK3R2"
"IRS1","PIK3R3"
"IRS1","YWHAG"
"IRS1","YWHAZ"
"IRS2","BCL2L1"
"IRS2","PIK3R2"
"IRS2","PIK3R3"
"IRS2","PTPRF"
"IRS2","SOCS7"
"IRS2","YWHAB"
"IRS2","YWHAE"
"IRS4","YWHAG"
"ITCH","RNF11"
"ITFG1","CDC73"
"ITFG1","SERBP1"
"ITGA2","CD9"
"ITGA2","COL1A1"
"ITGA2","COL1A2"
"ITGA2","LAMA1"
"ITGA2","MMP1"
"ITGA2B","CALR"
"ITGA2B","CIB1"
"ITGA2B","COL2A1"
"ITGA2B","FGA"
"ITGA3","ADAM9"
"ITGA3","HPS5"
"ITGA3","RABIF"
"ITGA4","EED"
"ITGA4","LPXN"
"ITGA4","MADCAM1"
"ITGA4","TGFB1I1"
"ITGA5","ANGPT1"
"ITGA5","AUP1"
"ITGA5","EGFR"
"ITGA5","FLT4"
"ITGA5","GIPC1"
"ITGA5","ITGB3"
"ITGA5","ITGB5"
"ITGA5","NISCH"
"ITGA6","CANX"
"ITGA6","PCSK5"
"ITGAL","ICAM1"
"ITGAL","ICAM3"
"ITGAL","ICAM5"
"ITGAL","PTPRC"
"ITGAL","RANBP9"
"ITGAM","C3"
"ITGAM","CFH"
"ITGAM","FGG"
"ITGAM","GP1BA"
"ITGAM","ICAM1"
"ITGAM","IRAK1"
"ITGAM","ITGB2"
"ITGAM","PLAUR"
"ITGAV","ADAM9"
"ITGAV","PTK2"
"ITGAV","SPP1"
"ITGAX","C3"
"ITGAX","FCER2"
"ITGAX","ITGB2"
"ITGB1BP1","CAMK2A"
"ITGB1BP1","FAF1"
"ITGB1BP1","KRIT1"
"ITGB1BP1","LRP1"
"ITGB2","COPS3"
"ITGB2","CYTH1"
"ITGB2","DOK1"
"ITGB2","GNB2L1"
"ITGB2","ICAM1"
"ITGB2","ICAM2"
"ITGB2","ILK"
"ITGB2","PRKCA"
"ITGB2","PRKCB"
"ITGB2","PRKCD"
"ITGB2","PRKCH"
"ITGB2","PTK2"
"ITGB2","PTK2B"
"ITGB2","RANBP9"
"ITGB2","RDX"
"ITGB2","SLC39A7"
"ITGB2","SYK"
"ITGB2","TLN1"
"ITGB3","COL1A2"
"ITGB3","DOK1"
"ITGB3","EPS8"
"ITGB3","FGA"
"ITGB3","ITGB3BP"
"ITGB3","KDR"
"ITGB3","SHC1"
"ITGB3BP","CCNA2"
"ITGB3BP","RECQL5"
"ITGB4","ATXN1"
"ITGB4","EIF6"
"ITGB4","ERBB2"
"ITGB4","ERBB2IP"
"ITGB4","PTK2"
"ITGB4","SHC1"
"ITGB4","YWHAB"
"ITGB5","ANXA5"
"ITGB5","FLNA"
"ITGB5","GNB2L1"
"ITGB5","MYO10"
"ITGB5","PAK4"
"ITGB5","PALLD"
"ITGB5","TENC1"
"ITGB5","TLN1"
"ITGB6","FHL2"
"ITGB6","FN1"
"ITGB7","DAB1"
"ITGB7","FLNA"
"ITGB7","FN1"
"ITGB7","MADCAM1"
"ITGB7","PRKCB"
"ITK","BLNK"
"ITK","KHDRBS1"
"ITK","KPNA2"
"ITK","TGFBR1"
"ITM2B","BCL2"
"ITM2C","RNF7"
"ITPKA","CALM1"
"ITPKB","PRKACA"
"ITPR1","CABP1"
"ITPR1","FKBP1A"
"ITPR1","HOMER2"
"ITPR1","HTT"
"ITPR1","LYN"
"ITPR1","PRKACA"
"ITPR1","PRKG1"
"ITPR1","RHOA"
"ITPR1","TPI1"
"ITPR2","TRPC1"
"ITPR3","ANK1"
"ITPR3","TRPC1"
"ITPR3","TRPC4"
"ITPR3","TRPC6"
"ITSN2","BCCIP"
"ITSN2","RAD9A"
"ITSN2","WAS"
"JAG1","NOTCH1"
"JAG2","ATN1"
"JAG2","NOTCH1"
"JAK1","FES"
"JAK1","GNB2L1"
"JAK1","IGF1R"
"JAK1","IL6ST"
"JAK1","INSR"
"JAK1","IRS1"
"JAK1","IRS2"
"JAK1","PLCG2"
"JAK1","PRKCZ"
"JAK1","PRMT5"
"JAK1","PTK2B"
"JAK1","PTPN6"
"JAK1","PTPRC"
"JAK1","RAF1"
"JAK1","SH2B2"
"JAK1","SHB"
"JAK1","SOCS3"
"JAK1","SYK"
"JAK2","CTLA4"
"JAK2","DNAJA3"
"JAK2","ELP2"
"JAK2","ERBB2"
"JAK2","GRB10"
"JAK2","INSR"
"JAK2","IRS1"
"JAK2","LYN"
"JAK2","MDK"
"JAK2","MST1R"
"JAK2","PLCG2"
"JAK2","PPP2CA"
"JAK2","PPP2R5A"
"JAK2","PTK2"
"JAK2","PTPN1"
"JAK2","PTPN12"
"JAK2","PTPRC"
"JAK2","SH2B2"
"JAK2","SHC1"
"JAK2","SOCS1"
"JAK2","STAM"
"JAK2","STAP2"
"JAK2","TEC"
"JAK2","TNFRSF1A"
"JAK2","UBASH3B"
"JAK2","YES1"
"JAK3","CD40"
"JAK3","IRS2"
"JAK3","JAK2"
"JAK3","LCK"
"JAK3","PIK3R1"
"JAK3","PTPN2"
"JAK3","SH2B2"
"JAK3","STAM"
"JAM2","TJP1"
"JAM3","TJP1"
"JDP2","PGR"
"JUN","ATF1"
"JUN","ATF2"
"JUN","ATF4"
"JUN","BATF"
"JUN","EGR1"
"JUN","EN1"
"JUN","ETS1"
"JUN","ETS2"
"JUN","FOS"
"JUN","FOSL1"
"JUN","GATA2"
"JUN","HDAC3"
"JUN","HHEX"
"JUN","HIF1A"
"JUN","MAFB"
"JUN","MYBBP1A"
"JUN","NFE2L1"
"JUN","NFYA"
"JUN","RB1"
"JUN","RUNX1"
"JUN","SMAD3"
"JUN","SOX10"
"JUN","TGIF1"
"JUN","TRIP4"
"JUN","TSC22D3"
"JUNB","ATF3"
"JUNB","BCL6"
"JUNB","FOS"
"JUNB","JDP2"
"JUND","BCL6"
"JUND","FOS"
"JUND","FOSB"
"JUND","JDP2"
"JUND","MEN1"
"JUND","NFE2L2"
"JUND","TBP"
"JUP","APC"
"JUP","ARHGDIA"
"JUP","BTRC"
"JUP","DSP"
"JUP","PKP2"
"JUP","RIBC2"
"JUP","WDYHV1"
"JUP","ZFYVE9"
"KARS","EEF1D"
"KARS","VIM"
"KAT2A","EP300"
"KAT2A","TACC2"
"KAT2A","TRRAP"
"KAT5","C1orf174"
"KAT5","CBX8"
"KAT5","CCDC106"
"KAT5","CDK5RAP2"
"KAT5","CREBBP"
"KAT5","EP300"
"KAT5","ESR1"
"KAT5","ETV6"
"KAT5","FAM173A"
"KAT5","GADD45G"
"KAT5","MDM2"
"KAT5","MYC"
"KAT5","NDUFA4L2"
"KAT5","NFKB1"
"KAT5","TRIB3"
"KAT5","ZEB1"
"KBTBD7","GABARAPL2"
"KCMF1","FHL1"
"KCNA1","DLG4"
"KCNA4","NDUFA4L2"
"KCNJ2","FLNA"
"KCNJ4","IL16"
"KCNJ9","ADRB2"
"KCNK15","SFN"
"KCNK15","YWHAB"
"KCNK15","YWHAG"
"KCNK15","YWHAH"
"KCNK3","SFN"
"KCNK9","SFN"
"KCNK9","YWHAB"
"KCNK9","YWHAG"
"KCNK9","YWHAH"
"KCNMA1","HMOX2"
"KCNQ1","AKAP9"
"KCNQ2","ARIH2"
"KCNQ2","CALM2"
"KCNQ2","CALM3"
"KCNQ5","CALM2"
"KCTD13","NUDT18"
"KCTD13","VTA1"
"KCTD15","ENSA"
"KCTD17","NIF3L1"
"KDELR1","ARFGAP1"
"KDR","ANXA5"
"KDR","BMX"
"KDR","CAV1"
"KDR","CBL"
"KDR","CDH5"
"KDR","CTNNB1"
"KDR","FYN"
"KDR","GRB10"
"KDR","GRB2"
"KDR","HSP90AA1"
"KDR","IQGAP1"
"KDR","NCK1"
"KDR","PLCG1"
"KDR","PLCG2"
"KDR","SH2D2A"
"KDR","SHB"
"KDR","SRC"
"KEL","EWSR1"
"KHDRBS1","HAX1"
"KHDRBS1","UBA52"
"KHDRBS2","HNRNPK"
"KHDRBS2","KHDRBS3"
"KHDRBS3","BAHD1"
"KHDRBS3","PSMF1"
"KHDRBS3","SIAH1"
"KHSRP","GADD45A"
"KHSRP","PTBP1"
"KIAA1191","NOL12"
"KIAA1279","PLEKHF1"
"KIAA1279","ZNF638"
"KIAA1377","ARIH2"
"KIAA1377","BRD1"
"KIAA1377","DUSP12"
"KIAA1377","DUSP23"
"KIAA1377","FAM134A"
"KIAA1377","NAT9"
"KIAA1377","RBM23"
"KIAA1377","ROGDI"
"KIAA1377","RPA2"
"KIAA1715","CHMP1A"
"KIDINS220","CDC73"
"KIF11","DCTN1"
"KIF13A","GTF2H1"
"KIF15","CHD3"
"KIF15","MKI67"
"KIF1C","CSNK2A1"
"KIF20B","CHUK"
"KIF23","PLK1"
"KIF23","YWHAB"
"KIF3A","NEK1"
"KIF3A","PPP1R15A"
"KIF5B","KLC3"
"KIFAP3","NIPSNAP3A"
"KIFAP3","NUDT21"
"KIFAP3","SMC3"
"KIT","CBLB"
"KIT","CISH"
"KIT","CRKL"
"KIT","GRB7"
"KIT","HCK"
"KIT","LYN"
"KIT","PIK3CG"
"KIT","PIK3R1"
"KIT","PRKCA"
"KIT","PRKCB"
"KIT","RASA1"
"KIT","SOCS5"
"KIT","SOCS6"
"KIT","YES1"
"KITLG","FLT3LG"
"KLC1","SPAG9"
"KLC2","YWHAQ"
"KLC3","YWHAH"
"KLF13","CREBBP"
"KLF4","CREBBP"
"KLF5","GTF2E2"
"KLF5","GTF2F2"
"KLF5","SET"
"KLF6","SP1"
"KLHL20","PIN1"
"KLHL3","SYNCRIP"
"KLK1","SERPINA4"
"KLK3","PLG"
"KPNA1","HIST2H2BE"
"KPNA1","TAF9"
"KPNA3","COIL"
"KPNA3","HNRNPC"
"KPNB1","CDC27"
"KPNB1","CENPF"
"KPNB1","CHD3"
"KPNB1","CITED2"
"KPNB1","CSE1L"
"KPNB1","DNAJC7"
"KPNB1","KPNA3"
"KPNB1","PIAS4"
"KPNB1","RPL5"
"KPNB1","SF3B1"
"KPNB1","SMNDC1"
"KRAS","BCL2"
"KRAS","HNRNPC"
"KRAS","IGSF21"
"KRAS","PIK3CG"
"KRAS","RGL2"
"KREMEN1","DKK1"
"KRIT1","RAP1A"
"KRT14","TCHP"
"KRT17","CCDC85B"
"KRT17","KRT7"
"KRT18","DEDD"
"KRT18","EXOC8"
"KRT18","MAPK14"
"KRT18","NME7"
"KRT19","KRT15"
"KRT20","KRT15"
"KRT27","IGF1R"
"KRT27","KRT7"
"KRT5","ALOX12"
"KRT5","DSP"
"KRT5","TCHP"
"KRT7","HSPA1A"
"KRT8","CASP3"
"KRT8","KRT18"
"KRT8","MAPK3"
"KRT8","PKD1"
"L1CAM","ANK1"
"L1CAM","CSNK2A1"
"L1CAM","NCAN"
"L1CAM","NUMB"
"L1CAM","RANBP9"
"LACRT","FN1"
"LAMA1","ACHE"
"LAMA1","APP"
"LAMA1","COL7A1"
"LAMA1","DAG1"
"LAMA1","TMPRSS6"
"LAMA3","PLAT"
"LAMA4","MED31"
"LAMA5","BTBD10"
"LAMA5","LAMC1"
"LAMP1","AP2M1"
"LASP1","FHL3"
"LASP1","PRKAR2B"
"LASP1","PRKG2"
"LASP1","ZYX"
"LAT","GRAP"
"LAT","GRAP2"
"LAT","ITK"
"LAT","PIK3R1"
"LAT","PTPN1"
"LAT","SOS1"
"LAT","VAV1"
"LBP","APOA1"
"LBP","RPS21"
"LCK","CBL"
"LCK","CD5"
"LCK","CDC25C"
"LCK","CSNK2B"
"LCK","CTLA4"
"LCK","DEF6"
"LCK","DOK2"
"LCK","GRAP"
