"cause","effect"
"HMGN1","HMGN2"
"HMGN2","EP300"
"HMMR","MAPK3"
"HMOX2","ATP5B"
"HMOX2","ITFG1"
"HMOX2","SNX5"
"HMP19","TNNT1"
"HN1L","CSNK1D"
"HN1L","SEPT2"
"HNF1A","CDX2"
"HNF1A","GATA5"
"HNF1A","POU2F1"
"HNF1A","TLE1"
"HNF4A","FOXO1"
"HNF4A","HNF1A"
"HNF4A","MED1"
"HNF4A","NCOA1"
"HNF4A","NCOA6"
"HNF4A","NR0B2"
"HNF4A","NR2C2"
"HNF4A","NRBF2"
"HNF4A","NRIP1"
"HNF4A","PNRC2"
"HNF4A","PPARGC1A"
"HNF4A","PROX1"
"HNF4A","SUB1"
"HNF4A","TP53"
"HNF4A","TRIM24"
"HNF4A","ZNHIT3"
"HNRNPA0","CCT3"
"HNRNPA0","MAPKAPK2"
"HNRNPA1","PRMT1"
"HNRNPC","CCDC85B"
"HNRNPC","DHX9"
"HNRNPC","UBE2I"
"HNRNPD","MAPK6"
"HNRNPD","SAFB"
"HNRNPF","POLR2A"
"HNRNPH1","HNRNPF"
"HNRNPH1","TCERG1"
"HNRNPH3","ANXA11"
"HNRNPH3","EEF1G"
"HNRNPK","CNNM3"
"HNRNPK","HMGB1"
"HNRNPK","KHDRBS3"
"HNRNPK","QKI"
"HNRNPK","RBM41"
"HNRNPK","RBM42"
"HNRNPK","RBM7"
"HNRNPK","SORBS3"
"HNRNPK","UBE2I"
"HNRNPM","LMO3"
"HNRNPM","RBM4B"
"HNRNPM","TCERG1"
"HNRNPM","YWHAG"
"HNRNPR","PRMT1"
"HNRNPU","EP300"
"HOMER1","ABI3"
"HOMER1","DNM3"
"HOMER1","GRIA1"
"HOMER1","HOMER3"
"HOMER1","ITPR1"
"HOMER1","RYR1"
"HOMER1","RYR2"
"HOMER1","TRPC1"
"HOOK2","AKTIP"
"HOOK2","PSMF1"
"HOXA10","GMNN"
"HOXA10","PBX1"
"HOXA11","MEIS1"
"HOXA13","MEIS2"
"HOXA5","FOXA2"
"HOXB1","PKNOX2"
"HOXB4","MEIS1"
"HOXB6","HOXB7"
"HOXB7","PKNOX1"
"HOXB9","CREBBP"
"HOXC8","GMNN"
"HOXC8","JUN"
"HOXD10","PBX1"
"HOXD13","MEIS1"
"HOXD4","MEIS1"
"HPCAL4","UBE3A"
"HR","HDAC5"
"HR","HMGB1"
"HRAS","BRAF"
"HRAS","BRAP"
"HRAS","DGKZ"
"HRAS","GRIN2D"
"HRAS","IRAK2"
"HRAS","MAP2K1"
"HRAS","MAPK8"
"HRAS","PIK3CG"
"HRAS","RABAC1"
"HRAS","RASSF1"
"HRAS","RASSF5"
"HRAS","RGL4"
"HSBP1","CCDC53"
"HSD17B10","CHD3"
"HSF1","CREBBP"
"HSF1","GTF2A2"
"HSF1","GTF2B"
"HSF1","SMARCA4"
"HSF1","SUB1"
"HSF1","TBP"
"HSP90AA1","AKT1"
"HSP90AA1","CDC37"
"HSP90AA1","CHUK"
"HSP90AA1","CSNK2A1"
"HSP90AA1","EIF2AK3"
"HSP90AA1","EPRS"
"HSP90AA1","HSPA8"
"HSP90AA1","IKBKB"
"HSP90AA1","IKBKE"
"HSP90AA1","MAP3K3"
"HSP90AA1","PIM1"
"HSP90AA1","PTGES3"
"HSP90AA1","RPS3A"
"HSP90AA1","TOMM70A"
"HSP90AB1","CDKN2A"
"HSP90AB1","IKBKG"
"HSP90AB1","MAP3K3"
"HSP90B1","CSNK2A2"
"HSP90B1","FANCC"
"HSP90B1","HSPA9"
"HSPA1A","ATXN1"
"HSPA1A","DNAJB11"
"HSPA1A","IKBKG"
"HSPA1A","PGAM5"
"HSPA1A","PPP1R15A"
"HSPA1A","PTGES3"
"HSPA1A","TRIM24"
"HSPA1A","YWHAQ"
"HSPA4","CDC73"
"HSPA4","KPNA2"
"HSPA5","A2M"
"HSPA5","APOB"
"HSPA5","DDX24"
"HSPA5","DNAJC10"
"HSPA5","KRT18"
"HSPA5","SIL1"
"HSPA8","BAG1"
"HSPA8","BAG2"
"HSPA8","BAG3"
"HSPA8","CCT3"
"HSPA8","CITED1"
"HSPA8","CYCS"
"HSPA8","ERH"
"HSPA8","GAK"
"HSPA8","HSPH1"
"HSPA8","PHC1"
"HSPA8","RB1"
"HSPA8","UBC"
"HSPA9","MVD"
"HSPB1","CYCS"
"HSPB1","DAXX"
"HSPB1","TGFB1I1"
"HSPB2","RPS6KA5"
"HSPB8","CSNK2A1"
"HSPB8","MAPK3"
"HSPBAP1","TK1"
"HSPD1","CASP3"
"HSPD1","KRAS"
"HSPG2","ATN1"
"HSPG2","GRN"
"HSPG2","NID1"
"HSPG2","NID2"
"HSPG2","TTR"
"HSPH1","CHD3"
"HTATSF1","CDK9"
"HTATSF1","GTF2F2"
"HTATSF1","SUPT4H1"
"HTATSF1","SUPT5H"
"HTR1A","GABRB2"
"HTR1B","HTR1D"
"HTR1D","HTR1A"
"HTR1F","CAV1"
"HTR2C","GNAQ"
"HTR2C","LIN7C"
"HTR2C","MPDZ"
"HTR3A","HSPA5"
"HTRA1","COL1A1"
"HTRA1","COL3A1"
"HTRA1","COX5A"
"HTRA1","FAM46A"
"HTRA2","MAPK14"
"HTT","CHD3"
"HTT","CTBP1"
"HTT","MED31"
"HTT","PDK2"
"HTT","SAP30"
"HTT","SIN3A"
"HTT","SUMO1"
"HTT","SYMPK"
"HTT","UBE2K"
"HTT","ZDHHC17"
"IARS","EPRS"
"ICAM1","IL2RG"
"ICAM1","SPN"
"ICAM2","EZR"
"ICAM3","ITGB2"
"ICAM5","PSEN1"
"ID1","ELK4"
"ID1","MYOG"
"ID1","RUNX1T1"
"ID1","TCF4"
"ID2","ELK3"
"ID2","RB1"
"ID2","RBL2"
"ID2","TCF4"
"IDH3A","IDH3B"
"IFI16","ID1"
"IFI16","ID2"
"IFITM2","UPF3A"
"IFNAR1","CRKL"
"IFNAR1","FBXW11"
"IFNAR1","PIK3R1"
"IFNAR1","PRMT1"
"IFNAR2","JAK1"
"IFNAR2","PRKCB"
"IFNAR2","TYK2"
"IFNG","PDIA3"
"IFNG","TNF"
"IFNGR1","JAK1"
"IFNGR1","JAK2"
"IFNGR1","PTPN11"
"IFNGR2","ANXA5"
"IFNGR2","DNAJA3"
"IFNGR2","JAK2"
"IFRD1","HDAC2"
"IFT20","PTPN12"
"IGBP1","MID1"
"IGBP1","MID2"
"IGF1","IDE"
"IGF1","IGF1R"
"IGF1","YWHAB"
"IGF1R","CRKL"
"IGF1R","GRB10"
"IGF1R","INSR"
"IGF1R","IRS1"
"IGF1R","IRS2"
"IGF1R","IRS4"
"IGF1R","MAP3K5"
"IGF1R","MDM2"
"IGF1R","NEDD4"
"IGF1R","RASA1"
"IGF2R","CTSD"
"IGF2R","GGA3"
"IGF2R","PACS1"
"IGFBP1","IGF1"
"IGFBP4","CTSD"
"IGFBP4","HK3"
"IGFBP5","FHL2"
"IGFBP5","IGF1"
"IGFBP5","PNO1"
"IGFBP6","IGF1"
"IGSF1","ACVR1"
"IGSF1","HECTD1"
"IGSF1","IGF1"
"IGSF21","BTBD2"
"IGSF21","EPB41L3"
"IGSF21","MAD2L1BP"
"IGSF21","NACA"
"IGSF21","PRMT1"
"IGSF21","PSMD11"
"IKBKAP","CDKN2B"
"IKBKAP","HTT"
"IKBKAP","MAPK8"
"IKBKAP","NIPSNAP3A"
"IKBKB","FANCA"
"IKBKB","MAP3K13"
"IKBKE","CDC37"
"IKBKG","RAB11B"
"IKBKG","TRAF3IP2"
"IKBKG","UBE2D3"
"IKZF1","CTBP1"
"IKZF1","GTF2B"
"IKZF1","IKZF4"
"IL10RA","IL10"
"IL10RA","JAK1"
"IL10RB","IL10"
"IL12RB1","IL12RB2"
"IL12RB2","IL12B"
"IL13RA1","IL4R"
"IL13RA1","TRAF3IP1"
"IL13RA2","IL13"
"IL15RA","AXL"
"IL15RA","IL2RG"
"IL15RA","TRAF2"
"IL16","KCNJ15"
"IL16","PPP1R12C"
"IL16","SSSCA1"
"IL16","USHBP1"
"IL17RB","IL17B"
"IL18","CASP1"
"IL18","CASP3"
"IL18R1","IL18"
"IL18R1","IL1RAP"
"IL18RAP","CD48"
"IL18RAP","IL18"
"IL1A","HAX1"
"IL1B","CASP1"
"IL1R1","IL1A"
"IL1R1","IL1RN"
"IL1R1","TOLLIP"
"IL1R2","IL1A"
"IL1R2","IL1B"
"IL1R2","IL1RAP"
"IL1RAP","IL1B"
"IL1RAP","PIK3R1"
"IL1RAP","SIRPA"
"IL1RL1","IL33"
"IL21R","JAK1"
"IL2RA","CD4"
"IL2RA","ICAM1"
"IL2RB","CISH"
"IL2RB","EIF3B"
"IL2RB","GRB2"
"IL2RB","IL2RG"
"IL2RB","JAK1"
"IL2RB","JAK3"
"IL2RG","JAK1"
"IL3","PIK3CD"
"IL3RA","CSF2RB"
"IL3RA","JAK1"
"IL4R","FES"
"IL4R","INPP5D"
"IL4R","IRS1"
"IL4R","IRS2"
"IL4R","PRKCZ"
"IL4R","PTPN11"
"IL4R","SHC1"
"IL6","SH3GL2"
"IL6R","WWP2"
"IL6ST","OSM"
"IL6ST","PIK3CG"
"IL6ST","SOCS3"
"IL6ST","VAV1"
"IL7R","FYN"
"IL7R","IL2RG"
"IL7R","JAK1"
"IL7R","PTK2B"
"IL8","SDC1"
"IL9R","IL2RG"
"ILF3","MDFI"
"ILK","LIMS1"
"ILK","LIMS2"
"ILK","PDPK1"
"IMMT","AKTIP"
"IMMT","ARMCX3"
"IMMT","CCT5"
"IMMT","CSTF2"
"IMMT","ECSIT"
"IMMT","FAM173A"
"IMMT","MRPL44"
"IMMT","NIPSNAP3A"
"IMMT","PDE4DIP"
"IMMT","PIAS4"
"IMMT","TUBGCP3"
"IMMT","TXNDC9"
"ING1","RBBP4"
"ING1","RBP1"
"ING1","SAP30"
"ING1","SFN"
"ING2","SMURF1"
"ING5","EP300"
"ING5","MEST"
"INHBA","FSTL3"
"INHBB","ACVR1"
"INHBB","ACVR2A"
"INHBB","IGSF1"
"INHBB","INHA"
"INHBB","INHBA"
"INHBC","ACVR2A"
"INO80B","UIMC1"
"INPP5A","YWHAZ"
"INPP5D","FGR"
"INPP5D","GAB1"
"INPP5D","HCK"
"INPP5D","LYN"
"INPP5D","PLCG1"
"INPP5D","PLCG2"
"INPP5D","SHC1"
"INPP5K","CDKN1A"
"INPPL1","ABL1"
"INPPL1","BCAR1"
"INPPL1","EGFR"
"INPPL1","SORBS1"
"INPPL1","SORBS3"
"INSR","AHSG"
"INSR","CALM1"
"INSR","CALM2"
"INSR","CAV1"
"INSR","CEACAM1"
"INSR","CRK"
"INSR","CRKL"
"INSR","CSK"
"INSR","GNB2L1"
"INSR","GRB7"
"INSR","IGF1R"
"INSR","IRS1"
"INSR","IRS2"
"INSR","KHDRBS1"
"INSR","PIK3R3"
"INSR","PTPN12"
"INSR","PTPRF"
"INSR","SH2B2"
"INSR","SHC1"
"INSR","SOCS6"
"INSR","SYNCRIP"
"INSR","YWHAB"
"IPO11","UBE2E3"
"IPO5","ARHGEF1"
"IPO5","NUP214"
"IPO5","RPL5"
"IQGAP1","APC"
"IQGAP1","CAMK2A"
"IQGAP1","CLIC5"
"IQGAP1","CYBB"
"IQGAP1","MAPK1"
"IQGAP1","PRKACA"
"IQGAP1","STAU1"
"IQGAP2","CALM1"
"IQGAP2","RHOG"
"IRAK1","AKT1"
"IRAK1","ANXA1"
"IRAK1","DNAJA3"
"IRAK1","DYNLT1"
"IRAK1","EEA1"
"IRAK1","FADD"
"IRAK1","HRAS"
"IRAK1","IRAK1BP1"
"IRAK1","IRAK4"
"IRAK1","LPXN"
"IRAK1","MAPK8"
"IRAK1","MDFIC"
"IRAK1","NELL1"
"IRAK1","NLRP12"
"IRAK1","PELI3"
"IRAK1","PRKCI"
"IRAK1","RIPK2"
"IRAK1","S100A10"
"IRAK1","SUMO1"
"IRAK1","TIFA"
"IRAK1","TOLLIP"
"IRAK1","TRAF4"
"IRF1","IRF8"
"IRF2","EP300"
"IRF3","PIAS4"
"IRF3","RELA"
"IRF4","NFATC2"
"IRF4","SPI1"
"IRF4","SPIB"
"IRF5","EP300"
"IRF5","NFATC2"
"IRF7","IRF3"
"IRF7","KAT2A"
"IRF7","PIAS4"
"IRF8","COPS2"
"IRF8","IRF1"
"IRS1","ATP2A2"
"IRS1","BCR"
"IRS1","YWHAB"
"IRS2","CRK"
"IRS2","INSR"
"IRS2","PIK3R2"
"IRS2","PIK3R3"
"IRS2","PTPRF"
"IRS2","SOCS7"
"IRS2","YWHAB"
"IRS2","YWHAE"
"IRS4","PRKCZ"
"ISL1","LHX3"
"ISL1","LMX1A"
"ISOC2","PDK2"
"ITCH","NDFIP2"
"ITCH","SH3GL2"
"ITFG1","CDC73"
"ITFG1","SERBP1"
"ITGA2","COL1A1"
"ITGA2","COL1A2"
"ITGA2B","CLNS1A"
"ITGA2B","COL2A1"
"ITGA3","ADAM9"
"ITGA3","FHL2"
"ITGA3","HPS5"
"ITGA4","EED"
"ITGA4","ITGB7"
"ITGA4","LPXN"
"ITGA4","PRKACA"
"ITGA4","PXN"
"ITGA5","ANGPT1"
"ITGA5","ARHGAP5"
"ITGA5","AUP1"
"ITGA5","COL18A1"
"ITGA5","EGFR"
"ITGA5","FN1"
"ITGA5","GIPC1"
"ITGA5","TNC"
"ITGA6","ADAM9"
"ITGA7","FHL2"
"ITGA7","FHL3"
"ITGA9","PXN"
"ITGAL","ICAM1"
"ITGAL","ICAM3"
"ITGAL","ICAM5"
"ITGAL","PTPRC"
"ITGAM","C3"
"ITGAM","CFH"
"ITGAM","FGG"
"ITGAM","ICAM1"
"ITGAM","ITGB2"
"ITGAM","JAM3"
"ITGAM","PLAUR"
"ITGAV","AUP1"
"ITGAV","PAK4"
"ITGAV","PLP1"
"ITGAV","SPP1"
"ITGAX","C3"
"ITGAX","FCER2"
"ITGAX","ITGB2"
"ITGB1BP1","CAMK2A"
"ITGB2","CYTH1"
"ITGB2","DOK1"
"ITGB2","FCER2"
"ITGB2","FHL2"
"ITGB2","ICAM1"
"ITGB2","NUMB"
"ITGB2","PRKCA"
"ITGB2","PRKCB"
"ITGB2","PRKCD"
"ITGB2","PTK2B"
"ITGB2","SYK"
"ITGB3","AKT1"
"ITGB3","DOK1"
"ITGB3","EPS8"
"ITGB3","KDR"
"ITGB3","NID1"
"ITGB3","PTK2"
"ITGB3","SHC1"
"ITGB3","TGM2"
"ITGB3BP","CCNA2"
"ITGB3BP","RECQL5"
"ITGB4","COL17A1"
"ITGB4","ERBB2"
"ITGB4","FYN"
"ITGB4","PRKCD"
"ITGB4","SHC1"
"ITGB4","YES1"
"ITGB4","YWHAB"
"ITGB5","ANXA5"
"ITGB5","GNB2L1"
"ITGB5","ITGB3BP"
"ITGB5","MYO10"
"ITGB6","FHL2"
"ITGB6","FN1"
"ITGB7","CDH1"
"ITGB7","MADCAM1"
"ITGB7","PRKCD"
"ITGB7","TLN1"
"ITGB8","ITGAV"
"ITGB8","VTN"
"ITK","KPNA1"
"ITK","TGFBR1"
"ITM2B","BCL2"
"ITM2C","RNF7"
"ITPKA","CALM1"
"ITPKA","CAMK2A"
"ITPKA","CAMK2B"
"ITPKC","IL16"
"ITPR1","CABP1"
"ITPR1","FKBP1A"
"ITPR1","HOMER3"
"ITPR1","HTT"
"ITPR1","LYN"
"ITPR1","PRKG1"
"ITPR1","RHOA"
"ITPR1","TPI1"
"ITSN2","BCCIP"
"ITSN2","MEGF10"
"ITSN2","RAD9A"
"ITSN2","TBL3"
"ITSN2","WAS"
"JAG2","ATN1"
"JAG2","NOTCH1"
"JAK1","ABL1"
"JAK1","EHMT1"
"JAK1","FER"
"JAK1","GHR"
"JAK1","GNB2L1"
"JAK1","GRB2"
"JAK1","IGF1R"
"JAK1","IL6ST"
"JAK1","INPP5D"
"JAK1","INSR"
"JAK1","IRS1"
"JAK1","IRS2"
"JAK1","MDK"
"JAK1","PIK3R1"
"JAK1","PLA2G4A"
"JAK1","PLCG2"
"JAK1","PRKCZ"
"JAK1","PTK2B"
"JAK1","PTPRC"
"JAK1","RAF1"
"JAK1","SYK"
"JAK1","TEC"
"JAK1","TNFRSF1A"
"JAK2","CTLA4"
"JAK2","EGFR"
"JAK2","ELP2"
"JAK2","ERBB2"
"JAK2","LYN"
"JAK2","MDK"
"JAK2","PPP2R5A"
"JAK2","PTK2"
"JAK2","RAF1"
"JAK2","SOCS1"
"JAK2","SOCS3"
"JAK2","STAP2"
"JAK2","YES1"
"JAK3","CD40"
"JAK3","KHDRBS1"
"JAK3","LCK"
"JAK3","PTPRC"
"JAK3","SH2B2"
"JAM2","TJP1"
"JAM3","TJP1"
"JUN","ATF1"
"JUN","ATF2"
"JUN","EGR1"
"JUN","ETS1"
"JUN","ETS2"
"JUN","FOS"
"JUN","FOSL2"
"JUN","GTF2F2"
"JUN","HIF1A"
"JUN","HOXC8"
"JUN","JDP2"
"JUN","MAFB"
"JUN","NCOA1"
"JUN","NCOA3"
"JUN","NFE2L1"
"JUN","NFE2L2"
"JUN","RB1"
"JUN","RUNX2"
"JUN","SOX10"
"JUN","TBP"
"JUN","TSC22D3"
"JUN","UBE2I"
"JUNB","FOS"
"JUNB","FOSB"
"JUNB","FOSL1"
"JUNB","FOSL2"
"JUNB","JDP2"
"JUND","FOS"
"JUND","FOSB"
"JUND","FOSL2"
"JUND","MEN1"
"JUND","NFE2L2"
"JUP","APC"
"JUP","ARHGDIA"
"JUP","BTRC"
"JUP","DSP"
"JUP","PTPN14"
"JUP","WDYHV1"
"JUP","ZFYVE9"
"KALRN","PRKD2"
"KARS","EEF1D"
"KAT2A","EP300"
"KAT2A","TRRAP"
"KAT5","BCL3"
"KAT5","CREB1"
"KAT5","CREBBP"
"KAT5","EP300"
"KAT5","ESR1"
"KAT5","ETV6"
"KAT5","GADD45G"
"KAT5","HAP1"
"KAT5","MYC"
"KAT5","POLE2"
"KAT5","ZEB1"
"KBTBD7","GABARAPL2"
"KCMF1","FHL1"
"KCNA2","KCNA4"
"KCNA4","ACTN2"
"KCNH2","YWHAH"
"KCNJ10","IL16"
"KCNJ10","INADL"
"KCNJ15","INADL"
"KCNJ2","INADL"
"KCNJ4","IL16"
"KCNK15","SFN"
"KCNK15","YWHAB"
"KCNK3","YWHAQ"
"KCNK9","SFN"
"KCNK9","YWHAB"
"KCNMB1","EWSR1"
"KCNMB1","KCNMA1"
"KCNQ1","AKAP9"
"KCNQ2","ARIH2"
"KCNQ5","CALM2"
"KCNQ5","DISC1"
"KCTD13","PCNA"
"KCTD13","POLD2"
"KCTD17","NIF3L1"
"KDELR1","ARFGAP1"
"KDR","ANXA5"
"KDR","BMX"
"KDR","CAV1"
"KDR","CBL"
"KDR","CDH5"
"KDR","CTNNB1"
"KDR","DNM2"
"KDR","FYN"
"KDR","GRB10"
"KDR","HSP90AA1"
"KDR","IQGAP1"
"KDR","PLCG1"
"KDR","PLCG2"
"KDR","RASA1"
"KDR","SH2D2A"
"KDR","SHC1"
"KEL","EWSR1"
"KHDRBS1","DHX9"
"KHDRBS1","EMG1"
"KHDRBS1","HAX1"
"KHDRBS1","UBA52"
"KHDRBS1","WBP4"
"KHDRBS3","BAHD1"
"KHDRBS3","SIAH1"
"KHSRP","EXOSC3"
"KHSRP","PTBP1"
"KIAA0513","INTS4"
"KIAA1191","NOL12"
"KIAA1279","CEP76"
"KIAA1279","PLEKHF1"
"KIAA1377","AKTIP"
"KIAA1377","BRD7"
"KIAA1377","CDKN2B"
"KIAA1377","CSTF2"
"KIAA1377","DLEU1"
"KIAA1377","DUSP12"
"KIAA1377","DUSP23"
"KIAA1377","EPN1"
"KIAA1377","FAM118B"
"KIAA1377","FAM134A"
"KIAA1377","GEMIN7"
"KIAA1377","HTT"
"KIAA1377","KBTBD7"
"KIAA1377","KIF15"
"KIAA1377","MAPK9"
"KIAA1377","PDCD5"
"KIAA1377","PRKRA"
"KIAA1377","ROGDI"
"KIAA1377","RPA2"
"KIAA1377","TXNDC9"
"KIDINS220","CDC73"
"KIF11","DCTN1"
"KIF13A","GTF2H1"
"KIF15","CHD3"
"KIF15","MKI67"
"KIF1B","EEF1A1"
"KIF1C","YWHAB"
"KIF1C","YWHAG"
"KIF20B","CHUK"
"KIF22","SIAH1"
"KIF23","PLK1"
"KIF23","YWHAB"
"KIF3A","NEK1"
"KIF3A","PPP1R15A"
"KIF5B","KLC3"
"KIFAP3","NIPSNAP3A"
"KIT","CBL"
"KIT","CBLB"
"KIT","CRK"
"KIT","CRKL"
"KIT","FYN"
"KIT","GRAP"
"KIT","GRAP2"
"KIT","GRB2"
"KIT","GRB7"
"KIT","LYN"
"KIT","PIK3CG"
"KIT","PIK3R2"
"KIT","RASA1"
"KIT","SOCS1"
"KIT","SOCS5"
"KIT","SPRED1"
"KIT","SPRED2"
"KIT","YES1"
"KITLG","FLT3LG"
"KLC1","MAPK6"
"KLC2","PIK3R3"
"KLF13","CREBBP"
"KLF4","CREBBP"
"KLF5","CREBBP"
"KLF5","EP300"
"KLF5","GTF2E2"
"KLF5","NFKB1"
"KLF6","EHMT2"
"KLF6","GTF3C1"
"KLF6","HDAC3"
"KLF6","KLF4"
"KLHL20","GBP2"
"KLK1","SERPINA4"
"KLK2","POLR2A"
"KLK3","PLG"
"KLK6","SNCA"
"KPNA1","LMO4"
"KPNA1","TAF9"
"KPNA2","ARL5A"
"KPNA2","EP300"
"KPNA2","HAP1"
"KPNB1","CENPF"
"KPNB1","CITED2"
"KPNB1","CSE1L"
"KPNB1","PIAS4"
"KPNB1","RPL5"
"KRAS","BCL2"
"KRAS","EEF1A1"
"KRAS","HNRNPC"
"KRAS","RASSF5"
"KRAS","RGL2"
"KREMEN1","DKK1"
"KRIT1","RAP1A"
"KRT1","KRT5"
"KRT17","CCDC85B"
"KRT17","KRT7"
"KRT18","CASP7"
"KRT18","EXOC8"
"KRT18","PKP2"
"KRT18","TCHP"
"KRT19","KRT15"
"KRT20","CCDC85B"
"KRT20","KRT15"
"KRT5","ALOX12"
"KRT8","DEDD"
"KRT8","KRT18"
"KRT8","MAPK3"
"L1CAM","ANK1"
"L1CAM","CSNK2A1"
"LACRT","FN1"
"LAIR1","CSK"
"LAMA1","DAG1"
"LAMA1","PLG"
"LAMA2","DAG1"
"LAMA3","PLG"
"LAMA4","COPS6"
"LAMA5","ATF7IP"
"LAMA5","BTBD10"
"LAMP1","AP2M1"
"LASP1","MDFI"
"LASP1","PRKAR2B"
"LASP1","ZYX"
"LAT","GAB2"
"LAT","GRAP"
"LAT","GRB2"
"LAT","PIK3R1"
"LAT","SOS1"
"LAX1","GRAP2"
"LBR","CBX5"
"LCK","ADAM15"
"LCK","BCAR1"
"LCK","CD5"
"LCK","CDC25C"
"LCK","CSK"
"LCK","CTNND2"
"LCK","DAPP1"
"LCK","DEF6"
"LCK","DOK2"
"LCK","DOK3"
"LCK","GAB2"
"LCK","KHDRBS1"
"LCK","LAX1"
"LCK","LIME1"
"LCK","MAP2K2"
"LCK","MAPK3"
"LCK","PIK3R1"
"LCK","PLD2"
"LCK","PRKCQ"
"LCK","PXN"
"LCK","RAF1"
"LCK","RASA1"
"LCK","SH2B3"
"LCK","SH2D1A"
"LCK","SHC1"
"LCK","SKAP1"
"LCK","VAV1"
"LCN2","LRP2"
"LCP1","AKAP8"
"LCP1","ATXN2"
"LCP1","MAPK14"
"LCP2","HCK"
"LCP2","ITK"
"LCP2","PLCG2"
"LCP2","SH3GL2"
"LCP2","WAS"
"LDB1","LMO4"
"LDHA","XRN1"
"LDLR","APOB"
"LDLR","DAB1"
"LDLR","HSPA5"
"LDLRAP1","AP2B1"
"LDOC1","AATF"
"LEF1","ALX4"
"LEF1","CDX1"
"LEF1","PIAS4"
"LEF1","UBTF"
"LENG8","ATN1"
"LEP","A2M"
"LEP","LEPR"
"LEPR","CSNK2B"
"LEPR","DGKZ"
"LEPR","SNX1"
"LEPR","SNX2"
"LEPR","SNX4"
"LEPR","SNX6"
"LGALS1","VCL"
"LGALS3BP","VCL"
"LGALS8","CALCOCO2"
"LHB","GNAI2"
"LHCGR","CGA"
"LHCGR","GIPC1"
"LHCGR","SLC9A3R1"
"LHX3","IFT172"
"LHX3","ISL2"
"LIFR","MAPK1"
"LIFR","OSM"
"LIFR","PLCG1"
"LIG1","CSNK2A1"
"LILRA3","EWSR1"
"LILRB2","PTPN6"
"LIME1","PLCG2"
"LIMK1","NRG1"
"LIMK2","HIPK3"
"LIMK2","LIMK1"
"LIMS1","LPXN"
"LIMS1","SMURF1"
"LIN7A","MPP5"
"LIN7A","MPP6"
"LIN7B","BAIAP2"
"LIN7B","GNG13"
"LIN7C","ABCA1"
"LIN7C","BAIAP2"
"LINGO1","EFEMP2"
"LINGO1","NGFR"
"LIPE","MAPK3"
"LLGL1","ACD"
"LMNA","EMD"
"LMNA","PCGF2"
"LMNA","RB1"
"LMNA","UBE2I"
"LMNB1","CASP6"
"LMNB1","LBR"
"LMNB1","MELK"
"LMNB1","PRKCD"
"LMNB1","TMPO"
"LMNB1","TOR1AIP1"
"LMO2","EHMT2"
"LMO2","TAL2"
"LMO4","KPNA1"
"LMO4","LDB1"
"LOXL4","TRIP13"
"LPA","FBLN5"
"LPAR1","ARHGEF12"
"LPHN1","ANKS1A"
"LPHN1","DLG3"
"LPHN1","DLG4"
"LPHN1","ROS1"
"LPHN1","SHANK2"
"LPHN2","SHANK1"
"LPHN2","SHANK2"
"LPL","PTPN4"
"LPP","ATP5J2"
"LPXN","HDAC6"
"LRP1","APBB1"
"LRP1","APP"
"LRP1","BACE1"
"LRP1","CAV1"
"LRP1","PDGFB"
"LRP1","PLAT"
"LRP1","PRKACA"
"LRP1","SHC1"
"LRP10","HTRA1"
"LRP12","GNB2L1"
"LRP12","ZFYVE9"
"LRP2","ANKRA2"
"LRP2","APOB"
"LRP2","DAB2"
"LRP2","LPL"
"LRP2","MAGI1"
"LRP2","RBP1"
"LRP2","SLC9A3"
"LRP2","TTR"
"LRP2BP","PICK1"
"LRP2BP","RBM4"
"LRP5","DKK1"
"LRP6","ANTXR1"
"LRP6","DKK1"
"LRP6","WNT3A"
"LRP8","APOE"
"LRP8","CLU"
"LRP8","DAB1"
"LRP8","DLG4"
"LRP8","LRPAP1"
"LRPAP1","LRP1"
"LRPAP1","POLA2"
"LRRC1","KIAA1377"
"LRRC41","MYO9B"
"LRRCC1","CAPNS1"
"LRSAM1","ATXN1"
"LRSAM1","FAM178B"
"LRSAM1","GABARAPL2"
"LRSAM1","GSK3A"
"LRSAM1","MUTYH"
"LRSAM1","PHF23"
"LRSAM1","TSG101"
"LSM1","EXOSC6"
"LSM1","EXOSC8"
"LSM1","LSM2"
"LSM1","LSM5"
"LSM1","LSM6"
"LSM1","PSMB5"
"LSM1","PTPRC"
"LSM1","UPF2"
"LSM1","UXT"
"LSM2","DNAJA1"
"LSM2","LSM5"
"LSM2","SNRPE"
"LSM3","EEF1A1"
"LSM3","LSM10"
"LSM3","LSM5"
"LSM3","SNRPE"
"LSM3","UTP14A"
"LSM3","XRN2"
"LSM4","NMI"
"LSM4","PLEKHA5"
"LSM4","XRN1"
"LSM5","SNRPE"
"LSM5","SNRPF"
"LSM6","LSM5"
"LSM6","POLD2"
"LSM6","SNRPD2"
"LSM7","EXOSC6"
"LSM7","LSM2"
"LSM7","LSM3"
"LSM7","LSM5"
"LSP1","MAPKAPK2"
"LTB","LTA"
"LTB","TNFRSF1A"
"LTBP1","ATN1"
"LTBP1","FBN2"
"LTBP1","TGM2"
"LTBP4","ATN1"
"LTBR","BIRC2"
"LUC7L","TCERG1"
"LUC7L2","CCDC53"
"LUC7L2","CHD3"
"LUC7L2","MAP1LC3B"
"LUC7L2","NUTF2"
"LUC7L2","PTCD3"
