"cause","effect"
"HDAC3","BCOR"
"HDAC3","GTF2IRD1"
"HDAC3","HDAC1"
"HDAC3","NACC1"
"HDAC3","RB1"
"HDAC3","RBBP4"
"HDAC3","TBL1X"
"HDAC3","TBL1XR1"
"HDAC4","CIITA"
"HDAC4","HDAC9"
"HDAC4","NACC1"
"HDAC5","CBX5"
"HDAC5","CIITA"
"HDAC5","DDX20"
"HDAC5","SUV39H1"
"HDAC6","EP300"
"HDAC6","SIRT2"
"HDAC7","HDAC3"
"HDAC7","SIN3A"
"HDAC7","YWHAG"
"HDAC9","HDAC4"
"HDHD2","DVL1"
"HDHD2","LUC7L2"
"HDHD2","PIP5K1C"
"HDHD2","SOD2"
"HDLBP","DHX9"
"HERC5","CCND1"
"HERPUD1","ARHGDIA"
"HERPUD1","RPA2"
"HES1","CSNK1E"
"HES1","FOXG1"
"HES1","HDAC6"
"HES1","HEY2"
"HES1","ID2"
"HES1","ID3"
"HES1","SIRT1"
"HES1","TLE1"
"HEY1","ARNT"
"HEY1","GATA1"
"HEY2","HDAC1"
"HEYL","RBPMS"
"HEYL","ZNF512B"
"HGF","CLEC3B"
"HGF","FN1"
"HGF","MET"
"HGS","AKAP8"
"HGS","EHMT2"
"HGS","EXOC7"
"HGS","HAP1"
"HGS","KRT19"
"HGS","LDOC1"
"HGS","LYST"
"HGS","MED7"
"HGS","NEDD4"
"HGS","NMI"
"HGS","PELP1"
"HGS","UBQLN4"
"HGS","USHBP1"
"HHEX","GATA6"
"HHEX","TLE1"
"HHIP","SHH"
"HIF1A","ARNT"
"HIF1A","ARNTL"
"HIF1A","HIF3A"
"HIF1A","JUN"
"HIF1A","NCOA1"
"HIF1A","PER1"
"HIF1AN","HDAC1"
"HIP1","HTT"
"HIP1","PFDN1"
"HIP1R","DYNLL1"
"HIP1R","HTT"
"HIPK1","SNIP1"
"HIPK2","CHMP4B"
"HIPK2","DAXX"
"HIPK2","SUMO1"
"HIPK3","MTMR4"
"HIPK3","SIAH1"
"HIPK3","ZYX"
"HIST1H1B","CDK2"
"HIST1H2AB","UHRF1"
"HIST3H3","ASF1A"
"HIST3H3","BRD7"
"HIST3H3","CBX3"
"HIST3H3","CBX5"
"HIST3H3","GTF3C4"
"HIST3H3","HIRIP3"
"HIST3H3","NAP1L4"
"HIST3H3","SAP30"
"HIST3H3","SET"
"HIST3H3","SETDB1"
"HIVEP1","SMAD3"
"HK1","SCMH1"
"HK2","PRKCE"
"HK2","SLC2A4"
"HLF","CREBBP"
"HMG20A","HPCAL1"
"HMGA1","ELF1"
"HMGA1","POU3F1"
"HMGA1","SP1"
"HMGA1","SRF"
"HMGB1","HR"
"HMGB1","RB1"
"HMGB1","TLE1"
"HMGB1","TLE2"
"HMGB1","ZFP36"
"HMGB2","SET"
"HMGN1","HMGN2"
"HMOX2","COPS6"
"HMOX2","EIF3C"
"HMOX2","KIAA1377"
"HMOX2","SNX7"
"HMP19","RIF1"
"HMP19","RPS27"
"HMP19","STX18"
"HMP19","UCHL3"
"HN1L","CSNK1D"
"HNF1A","CDX2"
"HNF1A","CEBPA"
"HNF1A","GATA5"
"HNF1A","POU2F1"
"HNF4A","FOXO1"
"HNF4A","HNF1A"
"HNF4A","MED1"
"HNF4A","NCOA1"
"HNF4A","NCOA6"
"HNF4A","NR2C2"
"HNF4A","PNRC2"
"HNF4A","PPARGC1B"
"HNF4A","SUB1"
"HNF4A","TP53"
"HNF4A","UBE2I"
"HNF4A","ZNHIT3"
"HNRNPA1","FEN1"
"HNRNPA1","PRMT1"
"HNRNPA1","SAFB"
"HNRNPA1","XRN1"
"HNRNPA2B1","CSNK2A1"
"HNRNPC","CCDC85B"
"HNRNPC","DHX9"
"HNRNPC","RALYL"
"HNRNPC","UBE2I"
"HNRNPD","EXOSC4"
"HNRNPD","MAPK6"
"HNRNPD","SAFB"
"HNRNPD","SYNCRIP"
"HNRNPH1","HNRNPF"
"HNRNPH1","TCERG1"
"HNRNPH3","MAPK6"
"HNRNPK","HMGB1"
"HNRNPK","KHDRBS3"
"HNRNPK","QKI"
"HNRNPK","RBM41"
"HNRNPK","RBM42"
"HNRNPK","SORBS3"
"HNRNPM","RBM4B"
"HNRNPM","TCERG1"
"HNRNPM","YWHAG"
"HNRNPR","PRMT1"
"HNRNPU","EP300"
"HNRNPU","GTF2H1"
"HNRNPU","YAP1"
"HNRNPUL1","MARS"
"HOMER1","ABI3"
"HOMER1","GRIA1"
"HOMER1","HOMER3"
"HOMER1","ITPR1"
"HOMER1","RYR1"
"HOMER1","TRPC1"
"HOXA10","GMNN"
"HOXA11","MEIS1"
"HOXA5","FOXA2"
"HOXA5","MEIS1"
"HOXB2","MNDA"
"HOXB4","MEIS1"
"HOXB6","HOXB7"
"HOXB6","KRT15"
"HOXB7","GMNN"
"HOXB9","CREBBP"
"HOXC8","GMNN"
"HOXC8","SMAD6"
"HOXD10","PBX1"
"HOXD13","MEIS1"
"HOXD4","MEIS1"
"HPCAL4","UBE3A"
"HPS6","MNAT1"
"HR","HDAC5"
"HR","HMGB1"
"HRAS","ARAF"
"HRAS","DGKZ"
"HRAS","GRIN2D"
"HRAS","MAP2K1"
"HRAS","PIK3CG"
"HRAS","RABAC1"
"HRAS","RASSF1"
"HRAS","RASSF5"
"HSBP1","CCDC53"
"HSD17B10","CHD3"
"HSF1","CREBBP"
"HSF1","GTF2A2"
"HSF1","GTF2B"
"HSF1","HSF2"
"HSF1","SMARCA4"
"HSF1","SUB1"
"HSF1","TAF9"
"HSF1","TBP"
"HSP90AA1","AHSA1"
"HSP90AA1","AKT1"
"HSP90AA1","CDC37"
"HSP90AA1","CHUK"
"HSP90AA1","EIF2AK3"
"HSP90AA1","EPRS"
"HSP90AA1","HSPA8"
"HSP90AA1","IKBKB"
"HSP90AA1","PPID"
"HSP90AA1","PTGES3"
"HSP90AA1","QARS"
"HSP90AA1","RAF1"
"HSP90AA1","RPS3A"
"HSP90AA1","TBK1"
"HSP90AA1","TOMM70A"
"HSP90AB1","IKBKG"
"HSP90B1","HSPA9"
"HSPA1A","AIFM1"
"HSPA1A","PTGES3"
"HSPA4","CDC73"
"HSPA4","HDAC3"
"HSPA4","KPNA2"
"HSPA5","DDX24"
"HSPA5","DNAJC10"
"HSPA5","EIF2AK3"
"HSPA5","GRIA1"
"HSPA5","PSME3"
"HSPA5","SIL1"
"HSPA5","YWHAB"
"HSPA8","BAG1"
"HSPA8","BAG2"
"HSPA8","BAG3"
"HSPA8","CCT3"
"HSPA8","CITED1"
"HSPA8","CYCS"
"HSPA8","DNAJA3"
"HSPA8","DPP3"
"HSPA8","ERH"
"HSPA8","FTH1"
"HSPA8","GAK"
"HSPA8","HSPA1A"
"HSPA8","HSPBP1"
"HSPA8","HSPH1"
"HSPA8","PHC1"
"HSPA8","PPID"
"HSPA8","RB1"
"HSPA8","UBC"
"HSPA8","YWHAQ"
"HSPB1","CYCS"
"HSPB1","MAPKAPK5"
"HSPB1","TGFB1I1"
"HSPB2","RPS6KA5"
"HSPB8","MAPK3"
"HSPBAP1","TK1"
"HSPBP1","HSPA2"
"HSPD1","ALDH2"
"HSPD1","CASP3"
"HSPD1","CASP6"
"HSPD1","KRAS"
"HSPG2","ATN1"
"HSPG2","GRN"
"HSPG2","TTR"
"HSPH1","ADD1"
"HTATSF1","CDK9"
"HTATSF1","GTF2F2"
"HTATSF1","POLR2A"
"HTATSF1","SUPT4H1"
"HTR1A","GNAI3"
"HTR1B","HTR1D"
"HTR1D","S1PR1"
"HTR1F","CAV1"
"HTR2C","DLG4"
"HTR2C","GNAQ"
"HTR2C","MPDZ"
"HTR3A","HSPA5"
"HTRA1","BMP4"
"HTRA1","CDYL"
"HTRA1","COL1A1"
"HTRA1","COL3A1"
"HTRA1","COX5A"
"HTRA1","FAM46A"
"HTRA1","FCHSD2"
"HTRA1","GDF5"
"HTRA1","GOLGA2"
"HTRA2","MAPK14"
"HTT","CHD3"
"HTT","CTBP1"
"HTT","MED31"
"HTT","PDK2"
"HTT","PQBP1"
"HTT","SAP30"
"HTT","SETD2"
"HTT","SIN3A"
"HTT","SUMO1"
"HTT","SYMPK"
"HTT","TCERG1"
"HTT","UBE2K"
"IARS","EPRS"
"ICAM1","EGFR"
"ICAM1","EZR"
"ICAM1","IL2RG"
"ICAM1","SPN"
"ICAM2","EZR"
"ICAM2","RDX"
"ICAM3","EZR"
"ICAM3","ITGB2"
"ICAM3","PRKCQ"
"ICAM5","PSEN1"
"ID1","TCF4"
"ID2","ELK1"
"ID2","ELK3"
"ID2","MYF5"
"ID2","MYF6"
"ID2","MYOG"
"ID2","PAX5"
"ID2","RB1"
"ID2","RBL1"
"ID2","TCF4"
"ID3","ID4"
"ID3","MYOG"
"IDH3A","IDH3B"
"IDH3B","ATXN2"
"IFI16","ID1"
"IFI16","ID2"
"IFI16","ID3"
"IFNAR1","LCK"
"IFNAR1","MAPK1"
"IFNAR1","PIK3R1"
"IFNAR1","PRMT1"
"IFNAR1","PTPRC"
"IFNAR2","GNB2L1"
"IFNAR2","IFNAR1"
"IFNAR2","JAK1"
"IFNAR2","PRKCB"
"IFNAR2","TYK2"
"IFNG","PDIA3"
"IFNG","TNF"
"IFNGR1","CANX"
"IFNGR1","IFNGR2"
"IFNGR1","JAK1"
"IFNGR1","JAK2"
"IFNGR2","JAK2"
"IFRD1","HDAC2"
"IGBP1","MID1"
"IGBP1","MID2"
"IGF1","IDE"
"IGF1","YWHAB"
"IGF1R","DOK5"
"IGF1R","GNAI2"
"IGF1R","GNB2L1"
"IGF1R","GRB10"
"IGF1R","IRS1"
"IGF1R","IRS4"
"IGF1R","PTPN1"
"IGF1R","SOCS1"
"IGF1R","YWHAZ"
"IGF2R","CTSD"
"IGF2R","GGA2"
"IGF2R","GGA3"
"IGF2R","PACS1"
"IGFBP1","IGF1"
"IGFBP2","KLK2"
"IGFBP4","CTSD"
"IGFBP4","HK3"
"IGFBP4","PAPPA"
"IGFBP5","IGF1"
"IGFBP5","PNO1"
"IGFBP5","RASSF1"
"IGFBP6","IGF1"
"IGFBP7","IGF1"
"IGSF1","HECTD1"
"IGSF21","BTBD2"
"IGSF21","PRMT1"
"IGSF21","RPP14"
"IKBKAP","CDKN2B"
"IKBKAP","HTT"
"IKBKAP","MAPK8"
"IKBKAP","NIPSNAP3A"
"IKBKB","CDC37"
"IKBKB","DDX5"
"IKBKB","FANCA"
"IKBKB","MAP3K13"
"IKBKB","MAP3K7"
"IKBKE","CDC37"
"IKBKE","TANK"
"IKBKG","CDC37"
"IKBKG","RAB11B"
"IKBKG","TRAF3IP2"
"IKBKG","UBE2D3"
"IKBKG","ZFAND5"
"IKZF1","GTF2B"
"IKZF3","IKZF1"
"IL10","A2M"
"IL10RA","IL10"
"IL10RA","JAK1"
"IL12RB1","IL12RB2"
"IL12RB2","JAK2"
"IL13","PIK3R1"
"IL13RA1","IL4R"
"IL15RA","AXL"
"IL15RA","IL2RG"
"IL15RA","TRAF2"
"IL16","CSNK2A1"
"IL16","PPP1R12C"
"IL16","USHBP1"
"IL17RB","IL17B"
"IL18","CASP1"
"IL18","IL18BP"
"IL18R1","IL18"
"IL18R1","IL1RAP"
"IL18RAP","CD48"
"IL18RAP","IL18"
"IL1A","HAX1"
"IL1B","ADRB2"
"IL1B","CASP1"
"IL1B","PRTN3"
"IL1R1","IL1RAP"
"IL1R1","MYD88"
"IL1R1","PIK3R1"
"IL1R1","TOLLIP"
"IL1R2","IL1A"
"IL1R2","IL1B"
"IL1R2","IL1RAP"
"IL1R2","IL1RN"
"IL1RAP","IRAK1"
"IL1RAP","PIK3R1"
"IL1RAP","RAC1"
"IL1RAP","SIRPA"
"IL1RL1","IL33"
"IL21R","JAK1"
"IL27RA","EBI3"
"IL2RA","CD4"
"IL2RA","ICAM1"
"IL2RB","CISH"
"IL2RB","EIF3B"
"IL2RB","GRB2"
"IL2RB","IL2RG"
"IL2RB","JAK1"
"IL2RB","PIK3R1"
"IL2RB","SYK"
"IL2RG","JAK1"
"IL2RG","JAK3"
"IL3","PIK3CA"
"IL3","PIK3CD"
"IL31RA","IL6ST"
"IL31RA","LIFR"
"IL4R","DOK2"
"IL4R","FES"
"IL4R","GNB2L1"
"IL4R","INPP5D"
"IL4R","IRS1"
"IL4R","JAK3"
"IL6R","SRC"
"IL6ST","CDK9"
"IL6ST","PIK3CG"
"IL7R","FYN"
"IL7R","IL2RG"
"IL7R","JAK1"
"IL7R","LYN"
"IL7R","PTK2B"
"IL8","SDC1"
"IL9R","IL2RG"
"ILK","AKT1"
"ILK","LIMS2"
"IMMT","AKTIP"
"IMMT","CCT5"
"IMMT","CSTF2"
"IMMT","ECSIT"
"IMMT","MRPL44"
"IMMT","NEK2"
"IMMT","NIPSNAP3A"
"IMMT","PDE4DIP"
"IMMT","PIAS4"
"IMMT","TNNT1"
"IMMT","TUBGCP3"
"IMMT","TXNDC9"
"INA","STAU1"
"ING1","RBBP4"
"ING1","RBP1"
"ING1","SAP30"
"ING1","SFN"
"ING2","EP300"
"ING2","SMURF1"
"ING5","EP300"
"ING5","MEST"
"INHA","FST"
"INHBA","ACVR1"
"INHBA","FST"
"INHBA","FSTL3"
"INHBA","IGFBP7"
"INHBB","ACVR1"
"INHBB","ACVR1B"
"INHBB","ACVR2A"
"INHBB","INHA"
"INHBB","INHBA"
"INHBC","ACVR2A"
"INPP5D","DOK2"
"INPP5D","FGR"
"INPP5D","GAB1"
"INPP5D","GRB2"
"INPP5D","HCK"
"INPP5D","PLCG1"
"INPP5D","PLCG2"
"INPP5D","SHC1"
"INPP5K","PFDN1"
"INPPL1","ABL1"
"INPPL1","BCAR1"
"INPPL1","EGFR"
"INPPL1","SORBS1"
"INPPL1","SORBS3"
"INSR","AHSG"
"INSR","CALM1"
"INSR","CALM2"
"INSR","CALM3"
"INSR","CAV1"
"INSR","CEACAM1"
"INSR","CRK"
"INSR","CRKL"
"INSR","GAB1"
"INSR","GNB2L1"
"INSR","GRB14"
"INSR","GRB7"
"INSR","IRS1"
"INSR","KHDRBS1"
"INSR","KRT27"
"INSR","MAPK3"
"INSR","PRKCD"
"INSR","PTPN12"
"INSR","PTPRF"
"INSR","RAF1"
"INSR","SH2B2"
"INSR","SOCS6"
"INSR","SYNCRIP"
"INSR","VAV1"
"IPO11","UBE2E3"
"IPO5","ARHGEF1"
"IPO5","RPL5"
"IPO8","KPNB1"
"IQGAP1","APC"
"IQGAP1","CALM1"
"IQGAP1","CLIC5"
"IQGAP1","CTNNB1"
"IQGAP2","CALM1"
"IQGAP2","RHOG"
"IRAK1","AKT1"
"IRAK1","ANXA1"
"IRAK1","EEA1"
"IRAK1","FADD"
"IRAK1","HRAS"
"IRAK1","HSP90AA1"
"IRAK1","IRAK1BP1"
"IRAK1","IRAK4"
"IRAK1","MAP3K7"
"IRAK1","MAPK8"
"IRAK1","MDFIC"
"IRAK1","NELL1"
"IRAK1","PELI3"
"IRAK1","RIPK2"
"IRAK1","SUMO1"
"IRAK1","TIFA"
"IRAK1","TOLLIP"
"IRAK1","TRAF4"
"IRF1","IRF8"
"IRF2","EP300"
"IRF2","IRF8"
"IRF3","PIAS4"
"IRF4","SPI1"
"IRF7","IRF3"
"IRF7","KAT2A"
"IRF7","PIAS4"
"IRF8","COPS2"
"IRF8","IRF1"
"IRF8","IRF2"
"IRF8","SPI1"
"IRF8","ZBTB17"
"IRS1","MAPK8"
"IRS1","PIK3R2"
"IRS1","PIK3R3"
"IRS1","ROCK1"
"IRS1","YWHAG"
"IRS1","YWHAZ"
"IRS2","PIK3R2"
"IRS2","PIK3R3"
"IRS2","PTPRF"
"IRS2","SOCS7"
"IRS2","YWHAB"
"IRS4","YWHAG"
"ISL1","LHX1"
"ISL1","LMX1A"
"ITCH","NDFIP2"
"ITCH","RNF11"
"ITCH","SH3GL2"
"ITFG1","CDC73"
"ITFG1","SERBP1"
"ITGA2","CD9"
"ITGA2","COL1A1"
"ITGA2","COL1A2"
"ITGA2","MMP1"
"ITGA2B","COL2A1"
"ITGA3","ADAM9"
"ITGA3","FHL2"
"ITGA3","HPS5"
"ITGA3","RABIF"
"ITGA4","EED"
"ITGA4","FN1"
"ITGA4","LPXN"
"ITGA4","PXN"
"ITGA5","ANGPT1"
"ITGA5","ARHGAP5"
"ITGA5","AUP1"
"ITGA5","EGFR"
"ITGA5","FLT4"
"ITGA5","FN1"
"ITGA5","GIPC1"
"ITGA5","ITGB3"
"ITGA5","ITGB5"
"ITGA5","L1CAM"
"ITGA5","NISCH"
"ITGA6","ADAM9"
"ITGA6","GIPC1"
"ITGA6","GRB2"
"ITGA6","PCSK5"
"ITGA6","PRKCD"
"ITGA6","PXN"
"ITGA9","PXN"
"ITGAL","ICAM1"
"ITGAL","ICAM3"
"ITGAL","ICAM5"
"ITGAL","PTPRC"
"ITGAM","C3"
"ITGAM","CFH"
"ITGAM","FGG"
"ITGAM","ICAM1"
"ITGAM","ITGB2"
"ITGAM","PLAUR"
"ITGAV","ADAM9"
"ITGAV","AUP1"
"ITGAV","PAK4"
"ITGAV","SPP1"
"ITGAX","C3"
"ITGAX","FCER2"
"ITGAX","ITGB2"
"ITGB1BP1","CAMK2A"
"ITGB1BP1","EEF1A1"
"ITGB1BP1","LRP1"
"ITGB2","CYTH1"
"ITGB2","DOK1"
"ITGB2","FHL2"
"ITGB2","GNB2L1"
"ITGB2","ICAM1"
"ITGB2","ICAM2"
"ITGB2","ILK"
"ITGB2","NUMB"
"ITGB2","PRKCA"
"ITGB2","PRKCB"
"ITGB2","PRKCD"
"ITGB2","PRKCH"
"ITGB2","PTK2"
"ITGB2","PTK2B"
"ITGB2","RANBP9"
"ITGB2","RDX"
"ITGB2","SYK"
"ITGB2","TLN1"
"ITGB3","COL1A2"
"ITGB3","DAB1"
"ITGB3","DAB2"
"ITGB3","EPS8"
"ITGB3","FGA"
"ITGB3","KDR"
"ITGB3","NID1"
"ITGB3","NUMB"
"ITGB3","SHC1"
"ITGB3","TGM2"
"ITGB3BP","CCNA2"
"ITGB3BP","RECQL5"
"ITGB4","ATXN1"
"ITGB4","ERBB2"
"ITGB4","SHC1"
"ITGB4","YES1"
"ITGB4","YWHAB"
"ITGB5","ANXA5"
"ITGB5","FLNA"
"ITGB5","GNB2L1"
"ITGB5","ITGB3BP"
"ITGB5","LTBP1"
"ITGB5","MYO10"
"ITGB5","PALLD"
"ITGB5","TENC1"
"ITGB5","TLN1"
"ITGB6","FHL2"
"ITGB6","FN1"
"ITGB7","DAB1"
"ITGB7","FN1"
"ITGB7","MADCAM1"
"ITGB7","PRKCB"
"ITGB7","TLN1"
"ITK","KHDRBS1"
"ITM2B","BCL2"
"ITM2C","RNF7"
"ITPKA","CALM1"
"ITPKB","PRKACA"
"ITPKC","IL16"
"ITPR1","CABP1"
"ITPR1","FKBP1A"
"ITPR1","HOMER3"
"ITPR1","HTT"
"ITPR1","LYN"
"ITPR1","PRKACA"
"ITPR1","PRKG1"
"ITPR1","RHOA"
"ITPR1","RYR2"
"ITPR1","TPI1"
"ITPR2","TRPC1"
"ITPR3","ITPR1"
"ITPR3","TRPC6"
"ITSN2","BCCIP"
"ITSN2","MEGF10"
"ITSN2","RAD9A"
"JAG1","NOTCH1"
"JAG2","ATN1"
"JAG2","NOTCH1"
"JAK1","FER"
"JAK1","FES"
"JAK1","GNB2L1"
"JAK1","GRB2"
"JAK1","IGF1R"
"JAK1","IL6ST"
"JAK1","INSR"
"JAK1","PIK3R1"
"JAK1","PLA2G4A"
"JAK1","PLCG2"
"JAK1","PRKCZ"
"JAK1","PTK2B"
"JAK1","PTPN6"
"JAK1","PTPRC"
"JAK1","SH2B2"
"JAK1","SHB"
"JAK1","SOCS3"
"JAK1","SYK"
"JAK1","TNFRSF1A"
"JAK2","CTLA4"
"JAK2","DNAJA3"
"JAK2","ELP2"
"JAK2","INSR"
"JAK2","LYN"
"JAK2","MST1R"
"JAK2","PTPN12"
"JAK2","PTPRC"
"JAK2","RAF1"
"JAK2","SHC1"
"JAK2","STAP2"
"JAK2","UBASH3B"
"JAK2","YES1"
"JAK3","CD40"
"JAK3","PIK3R1"
"JAK3","PTPRC"
"JAK3","SH2B2"
"JAM2","TJP1"
"JAM3","TJP1"
"JUN","ATF1"
"JUN","ATF2"
"JUN","ATF4"
"JUN","BATF"
"JUN","BCL6"
"JUN","EGR1"
"JUN","ELF3"
"JUN","EN1"
"JUN","ETS1"
"JUN","ETS2"
"JUN","FOS"
"JUN","FOSL2"
"JUN","HCFC1"
"JUN","HDAC3"
"JUN","HIF1A"
"JUN","JDP2"
"JUN","MAFB"
"JUN","MYBBP1A"
"JUN","NCOA1"
"JUN","NFE2L2"
"JUN","RB1"
"JUN","RUNX1"
"JUN","SOX10"
"JUN","SP1"
"JUN","SPI1"
"JUN","TBP"
"JUN","TSC22D3"
"JUNB","ATF3"
"JUNB","BCL6"
"JUNB","FOS"
"JUNB","FOSB"
"JUNB","FOSL2"
"JUNB","JDP2"
"JUNB","MAFG"
"JUND","ATF3"
"JUND","FOS"
"JUND","FOSB"
"JUND","FOSL2"
"JUND","JDP2"
"JUND","MEN1"
"JUND","NFE2L2"
"JUND","TBP"
"JUP","ARHGDIA"
"JUP","DSP"
"JUP","PKP2"
"JUP","PTPN14"
"JUP","RIBC2"
"JUP","WDYHV1"
"JUP","ZFYVE9"
"KALRN","PRKD2"
"KARS","EEF1D"
"KARS","VIM"
"KAT2A","EP300"
"KAT2A","TACC2"
"KAT2A","TRRAP"
"KAT5","BCL3"
"KAT5","C1orf174"
"KAT5","CCDC106"
"KAT5","CREB1"
"KAT5","E2F1"
"KAT5","ESR1"
"KAT5","ETV6"
"KAT5","FAM173A"
"KAT5","GADD45G"
"KAT5","MYC"
"KAT5","NFKB1"
"KAT5","POLE2"
"KAT5","TRIB3"
"KAT5","ZEB1"
"KCMF1","FHL1"
"KCNA2","KCNA5"
"KCNJ10","IL16"
"KCNJ10","INADL"
"KCNJ15","INADL"
"KCNJ4","IL16"
"KCNJ9","ADRB2"
"KCNJ9","KCNJ6"
"KCNK15","SFN"
"KCNK15","YWHAB"
"KCNK15","YWHAG"
"KCNK15","YWHAH"
"KCNK3","SFN"
"KCNK3","YWHAB"
"KCNK3","YWHAH"
"KCNK3","YWHAQ"
"KCNK9","SFN"
"KCNK9","YWHAB"
"KCNK9","YWHAG"
"KCNK9","YWHAH"
"KCNMA1","HMOX2"
"KCNMB1","EWSR1"
"KCNQ1","AKAP9"
"KCNQ2","CALM2"
"KCNQ2","CALM3"
"KCNQ5","CALM1"
"KCTD13","NUDT18"
"KCTD13","VTA1"
"KCTD15","ENSA"
"KCTD17","NIF3L1"
"KDELR1","ARFGAP1"
"KDR","ANXA5"
"KDR","BMX"
"KDR","CAV1"
"KDR","CBL"
"KDR","CDH5"
"KDR","CTNNB1"
"KDR","DNM2"
"KDR","FBXW11"
"KDR","FYN"
"KDR","GRB10"
"KDR","GRB2"
"KDR","HSP90AA1"
"KDR","PLCG1"
"KDR","PLCG2"
"KDR","SH2D2A"
"KDR","SHB"
"KDR","SRC"
"KEL","EWSR1"
"KHDRBS1","DHX9"
"KHDRBS1","EMG1"
"KHDRBS1","HAX1"
"KHDRBS1","UBA52"
"KHDRBS2","HNRNPK"
"KHDRBS2","KHDRBS3"
"KHDRBS3","BAHD1"
"KHDRBS3","SIAH1"
"KHSRP","EXOSC3"
"KHSRP","GADD45A"
"KHSRP","PTBP1"
"KIAA1279","CEP76"
"KIAA1279","PLEKHF1"
"KIAA1377","CDKN2B"
"KIAA1377","CSTF2"
"KIAA1377","DLEU1"
"KIAA1377","EPN1"
"KIAA1377","FAM134A"
"KIAA1377","GEMIN7"
"KIAA1377","KIF15"
"KIAA1377","NAT9"
"KIAA1377","PRKRA"
"KIAA1377","RPA2"
"KIAA1377","TXNDC9"
"KIDINS220","CDC73"
"KIF11","DCTN1"
"KIF13A","GTF2H1"
"KIF13B","DLG4"
"KIF15","CHD3"
"KIF15","MKI67"
"KIF1B","EEF1A1"
"KIF1C","CSNK2A1"
"KIF20B","CHUK"
"KIF22","SIAH1"
"KIF23","PLK1"
"KIF23","YWHAB"
"KIF3A","NEK1"
"KIF3A","PPP1R15A"
"KIF5B","KLC3"
"KIFAP3","MEST"
"KIFAP3","NIPSNAP3A"
"KIFAP3","NUDT21"
"KIFAP3","SMC3"
"KIT","CBLB"
"KIT","CISH"
"KIT","CRK"
"KIT","CRKL"
"KIT","GRB7"
"KIT","HCK"
"KIT","LYN"
"KIT","PIK3CG"
"KIT","PIK3R1"
"KIT","PIK3R2"
"KIT","PRKCB"
"KIT","SOCS6"
"KIT","SRC"
"KIT","YES1"
"KITLG","FLT3LG"
"KLC1","SPAG9"
"KLC1","YWHAB"
"KLC2","PIK3R3"
"KLC3","YWHAH"
"KLF1","FLI1"
"KLF13","CREBBP"
"KLF4","CREBBP"
"KLF5","CREBBP"
"KLF5","EP300"
"KLF5","GTF2E2"
"KLF5","SET"
"KLF6","EHMT2"
"KLF6","HDAC3"
"KLF6","KLF4"
"KLHL20","KIAA1377"
"KLHL20","PIN1"
"KLK1","SERPINA4"
"KLK3","PLG"
"KPNA1","HIST2H2BE"
"KPNA1","LMO4"
"KPNA1","TAF9"
"KPNA2","ARL5A"
"KPNA2","EP300"
"KPNA3","COIL"
"KPNA3","HNRNPC"
"KPNB1","CDC27"
"KPNB1","CENPF"
"KPNB1","CITED2"
"KPNB1","CSE1L"
"KPNB1","DNAJC7"
"KPNB1","KPNA3"
"KPNB1","SMNDC1"
"KRAS","BCL2"
"KRAS","EEF1A1"
"KRAS","HNRNPC"
"KRAS","IGSF21"
"KRAS","RGL2"
"KREMEN1","DKK1"
"KRIT1","RAP1A"
"KRT14","TCHP"
"KRT15","CCDC101"
"KRT17","CCDC85B"
"KRT17","KRT7"
"KRT18","EXOC8"
"KRT18","LDOC1"
"KRT18","NME7"
"KRT18","PKP2"
"KRT18","YWHAH"
"KRT19","EXOC8"
"KRT19","KRT15"
"KRT20","KRT15"
"KRT27","IGF1R"
"KRT5","DSP"
"KRT5","TCHP"
"KRT7","HSPA1A"
"KRT8","CASP3"
"KRT8","KRT18"
"KRT8","MAPK3"
"KRT8","PKD1"
"L1CAM","CSNK2A1"
"LAMA1","ACHE"
"LAMA1","APP"
"LAMA1","DAG1"
"LAMA1","PLAT"
"LAMA3","PLG"
"LAMA4","COPS6"
"LAMA4","MED31"
"LAMA5","ATF7IP"
"LAMA5","BTBD10"
"LAMP1","AP2M1"
"LASP1","FHL3"
"LASP1","ZYX"
"LAT","GRAP"
"LBP","APOA1"
"LBR","CBX5"
"LCK","BCAR1"
"LCK","CD2"
"LCK","CD5"
"LCK","CSK"
"LCK","DAPP1"
"LCK","DEF6"
"LCK","DOK2"
"LCK","DOK3"
"LCK","FASLG"
"LCK","GRAP"
"LCK","LIME1"
"LCK","MAP2K2"
"LCK","MAPK1"
"LCK","PLCG2"
"LCK","PLD2"
"LCK","SH2B3"
"LCK","SH2D1A"
"LCK","SHC1"
"LCK","SIT1"
"LCK","SKAP1"
"LCK","UNC119"
"LCK","VAV1"
"LCN2","LRP2"
"LCP1","AKAP8"
"LCP1","ATXN2"
"LCP2","GRAP2"
"LCP2","GRB2"
"LCP2","HCK"
"LCP2","ITK"
"LCP2","PLCG2"
"LCP2","VAV1"
"LCP2","WAS"
"LDB1","LMO4"
"LDHA","XRN1"
"LDLR","AP1M2"
"LDLR","HSPA5"
"LDLR","LDLRAP1"
"LDLRAP1","APP"
"LEF1","ALX4"
"LEF1","CDX1"
"LEF1","PIAS4"
"LEF1","SMAD1"
"LEF1","UBTF"
"LENG8","ATN1"
"LEP","A2M"
"LEP","PRKAA2"
"LEPR","CSNK2B"
"LEPR","DGKZ"
"LEPR","SNX1"
"LEPR","SNX2"
